,Anastasia Beverly Hills,Drunk Elephant,CLINIQUE,Peter Thomas Roth,Laura Mercier,Sol de Janeiro,Charlotte Tilbury,Rare Beauty,MAKE UP FOR EVER,Summer Fridays,Hourglass,Dior Beauty,Huda Beauty,ROSE INC,tarte,Fenty Beauty,Sephora Favorites,NARS,Too Faced,Glow Recipe,Clarins,MAKEUP BY MARIO,PATRICK TA,Bobbi Brown,Benefit Cosmetics,MAC Cosmetics,Yves Saint Laurent,YSL Beauty,Urban Decay,NATASHA DENONA,Natasha Denona,LANEIGE,Isle of Paradise,SEPHORA COLLECTION,goop,IT Cosmetics,Olaplex,Valentino,fresh,Tower 28,Givenchy,Lancôme,Glossier,Paula's Choice,DUO,The INKEY List,GUERLAIN,Fenty Skin,Kosas,HAUS LABS BY LADY GAGA,Saie,Westman Atelier,Ilia,ILIA,Gucci,TOM FORD,Gucci Beauty,Gisou,MERIT,Tom Ford Beauty,Shiseido,Caudalie,Dermalogica,Mario Badescu,Pat McGrath,Virtue,TWEEZERMAN,Iconic London,Peace Out,The Ordinary,Chanel Beauty,Estée Lauder,Sunday Riley,Armani Beauty,Giorgio Armani Beauty,First Aid Beauty,Milk Makeup,MILK MAKEUP,Hello Sunday
Clarins,0.0,2.9047619047619047,0.0,0.0,0.0,2.3461538461538463,1.070175438596491,1.9062499999999998,0.0,0.0,0.0,2.3461538461538463,0.0,0.0,2.3461538461538463,0.0,0.0,3.128205128205128,0.0,6.1,0.0,0.0,0.0,0.0,1.6944444444444444,3.8124999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAKEUP BY MARIO,0.782051282051282,1.1172161172161172,0.0,1.7596153846153848,1.564102564102564,1.3535502958579884,1.1113360323886639,1.3197115384615385,0.4692307692307693,3.5192307692307696,2.0925155925155927,1.6242603550295862,0.9384615384615386,1.2240802675585285,1.3535502958579884,0.6120401337792643,1.7596153846153848,0.9023668639053255,0.5865384615384616,0.7038461538461539,0.0,0.0,2.7371794871794872,1.5082417582417582,0.782051282051282,0.4399038461538462,0.0,0.9384615384615386,0.4692307692307693,0.0,0.4692307692307693,1.2797202797202798,0.0,2.3461538461538463,1.0054945054945055,0.0,1.7596153846153848,0.0,1.1730769230769231,3.0164835164835164,0.782051282051282,0.0,1.4076923076923078,7.038461538461539,2.010989010989011,0.0,0.0,0.0,0.0,0.0,0.0,2.010989010989011,7.038461538461539,7.038461538461539,0.0,3.5192307692307696,0.0,0.0,2.010989010989011,7.038461538461539,1.1730769230769231,0.0,2.3461538461538463,0.0,0.0,7.038461538461539,0.0,7.038461538461539,0.0,7.038461538461539,0.0,0.0,0.0,0.0,0.0,0.0,7.038461538461539,7.038461538461539,0.0
PATRICK TA,1.1296296296296298,0.9682539682539684,0.0,1.2708333333333335,2.8240740740740744,0.5865384615384616,0.891812865497076,1.19140625,0.6777777777777779,2.541666666666667,2.4729729729729732,1.2708333333333333,0.7907407407407407,1.5471014492753625,0.391025641025641,0.8840579710144928,0.6354166666666667,0.6517094017094017,0.4236111111111111,2.0333333333333337,0.0,2.7371794871794872,0.0,2.9047619047619047,0.8472222222222223,0.0,1.2708333333333335,1.6944444444444446,0.0,2.1785714285714284,2.0333333333333337,0.9242424242424242,0.0,1.6944444444444446,0.7261904761904762,0.0,0.0,1.6944444444444444,0.8472222222222222,2.9047619047619047,0.0,3.388888888888889,3.0500000000000007,0.0,2.5416666666666665,0.0,0.0,0.0,5.083333333333334,2.0333333333333337,2.541666666666667,3.6309523809523805,5.083333333333334,5.083333333333334,5.083333333333334,2.541666666666667,5.083333333333334,0.0,3.6309523809523805,0.0,0.8472222222222222,5.083333333333334,5.083333333333334,0.0,2.541666666666667,5.083333333333334,0.0,3.388888888888889,0.0,0.0,0.0,0.0,5.083333333333334,0.0,0.0,5.083333333333334,5.083333333333334,5.083333333333334,0.0
Bobbi Brown,0.4841269841269842,0.6224489795918368,0.0,0.0,1.4523809523809523,0.0,1.1466165413533833,0.8169642857142857,1.742857142857143,0.0,1.4131274131274132,1.7596153846153846,1.4523809523809523,2.273291925465838,0.5027472527472527,0.5683229813664595,0.0,1.3406593406593408,0.0,2.6142857142857143,0.0,1.5082417582417582,2.9047619047619047,0.0,1.4523809523809523,2.450892857142857,0.0,2.6142857142857148,0.8714285714285716,3.7346938775510203,2.6142857142857148,1.1883116883116884,0.0,0.0,0.0,0.0,0.0,0.0,2.1785714285714284,3.7346938775510203,1.4523809523809523,4.357142857142857,2.6142857142857143,0.0,0.9336734693877551,0.0,0.0,0.0,6.535714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6020408163265305,0.0,2.1785714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.357142857142857,0.0,13.071428571428571,0.0,0.0,13.071428571428571,0.0,0.0,0.0
Benefit Cosmetics,1.3179012345679013,1.048941798941799,0.0,0.0,2.2592592592592595,0.782051282051282,0.891812865497076,1.1119791666666667,1.3555555555555558,0.8472222222222222,1.0990990990990992,1.0753205128205128,1.2425925925925925,1.105072463768116,1.1730769230769231,1.3260869565217392,0.6354166666666667,1.564102564102564,1.482638888888889,2.541666666666667,1.6944444444444444,0.782051282051282,0.8472222222222223,1.4523809523809523,0.0,2.859375,1.9062500000000002,1.6944444444444446,1.3555555555555558,0.7261904761904762,0.6777777777777779,0.9242424242424242,5.083333333333334,1.1296296296296298,0.7261904761904762,0.0,2.541666666666667,1.6944444444444444,0.8472222222222222,0.0,1.6944444444444446,0.0,0.0,0.0,1.4523809523809523,2.541666666666667,1.6944444444444444,0.0,0.0,0.0,0.0,0.7261904761904762,0.0,0.0,5.083333333333334,2.541666666666667,5.083333333333334,0.0,0.7261904761904762,0.0,1.6944444444444444,2.541666666666667,1.6944444444444444,0.0,0.0,0.0,5.083333333333334,0.0,0.0,0.0,1.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAC Cosmetics,0.4236111111111111,0.5446428571428572,3.8124999999999996,0.0,1.2708333333333335,0.0,1.1036184210526314,0.5361328125,1.5250000000000001,0.0,0.6182432432432432,1.0997596153846154,1.2708333333333333,1.4918478260869565,2.199519230769231,0.9945652173913043,0.0,1.7596153846153848,0.9531249999999999,2.2875,3.8124999999999996,0.4399038461538462,0.0,2.450892857142857,2.859375,0.0,1.4296875,1.5250000000000001,2.2875000000000005,0.0,1.5250000000000001,0.0,0.0,0.0,1.6339285714285714,0.0,0.0,0.0,0.0,0.0,2.541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6339285714285714,0.0,5.71875,0.0,0.0,0.0,0.0,0.0,11.4375,0.0,0.0,0.0,3.8124999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yves Saint Laurent,1.6944444444444444,1.4523809523809526,0.0,0.0,2.541666666666667,0.8798076923076924,1.0032894736842104,1.072265625,0.0,0.0,1.2364864864864864,0.8798076923076924,0.5083333333333333,0.9945652173913043,1.7596153846153848,1.9891304347826086,0.0,0.0,0.9531249999999999,4.575,0.0,0.0,1.2708333333333335,0.0,1.9062500000000002,1.4296875,0.0,10.675,0.0,0.0,0.0,0.0,0.0,0.0,3.267857142857143,0.0,5.71875,7.624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.624999999999999,0.0,0.0,0.0,11.4375,3.267857142857143,0.0,0.0,22.875,11.4375,22.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YSL Beauty,1.8074074074074076,0.9682539682539684,0.0,0.0,1.3555555555555558,0.4692307692307693,1.0701754385964912,0.953125,0.8133333333333335,2.033333333333333,1.318918918918919,1.8769230769230771,1.0844444444444445,1.5913043478260873,0.9384615384615386,1.3260869565217392,1.5250000000000001,0.3128205128205128,0.5083333333333333,4.880000000000001,0.0,0.9384615384615386,1.6944444444444446,2.6142857142857148,1.6944444444444446,1.5250000000000001,10.675,0.0,0.8133333333333335,1.742857142857143,1.626666666666667,0.0,0.0,1.3555555555555558,1.742857142857143,0.0,3.0500000000000003,4.066666666666666,2.033333333333333,0.0,1.3555555555555558,0.0,2.4400000000000004,0.0,0.8714285714285716,0.0,4.066666666666666,0.0,0.0,0.0,6.1000000000000005,3.485714285714286,0.0,0.0,12.200000000000001,6.1000000000000005,12.200000000000001,0.0,3.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.133333333333333,0.0,12.200000000000001,12.200000000000001,12.200000000000001,12.200000000000001,0.0,0.0,0.0
Urban Decay,0.0,0.38730158730158737,4.066666666666666,0.0,1.3555555555555558,0.0,1.1771929824561402,0.7625000000000001,0.0,0.0,0.6594594594594595,1.1730769230769231,1.0844444444444445,0.5304347826086957,0.9384615384615386,1.3260869565217392,0.0,1.8769230769230771,1.0166666666666666,1.2200000000000002,0.0,0.4692307692307693,0.0,0.8714285714285716,1.3555555555555558,2.2875000000000005,0.0,0.8133333333333335,0.0,3.485714285714286,1.626666666666667,2.2181818181818187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7111111111111117,0.0,0.0,0.0,1.742857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATASHA DENONA,0.9682539682539684,0.8299319727891157,0.0,0.0,2.9047619047619047,0.0,0.6879699248120301,1.6339285714285714,0.0,0.0,2.8262548262548264,0.5027472527472527,0.0,1.136645962732919,0.0,0.0,0.0,1.3406593406593408,2.1785714285714284,2.6142857142857143,0.0,0.0,2.1785714285714284,3.7346938775510203,0.7261904761904762,0.0,0.0,1.742857142857143,3.485714285714286,0.0,12.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,13.071428571428571,5.228571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
Natasha Denona,0.9037037037037038,0.9682539682539684,0.0,0.0,2.7111111111111117,0.0,0.856140350877193,1.7156250000000002,0.8133333333333335,2.033333333333333,2.637837837837838,1.1730769230769231,0.8133333333333335,1.5913043478260873,0.4692307692307693,1.0608695652173914,0.0,1.8769230769230771,2.033333333333333,2.4400000000000004,0.0,0.4692307692307693,2.0333333333333337,2.6142857142857148,0.6777777777777779,1.5250000000000001,0.0,1.626666666666667,1.626666666666667,12.200000000000001,0.0,0.0,0.0,1.3555555555555558,0.0,0.0,0.0,0.0,2.033333333333333,0.0,0.0,8.133333333333333,4.880000000000001,0.0,0.8714285714285716,0.0,0.0,0.0,6.1000000000000005,2.4400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.742857142857143,0.0,2.033333333333333,6.1000000000000005,4.066666666666666,0.0,6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,12.200000000000001,0.0,0.0,0.0
LANEIGE,1.8484848484848486,1.3203463203463204,0.0,8.318181818181818,0.0,1.2797202797202798,1.3133971291866027,0.7798295454545455,0.0,5.545454545454545,1.348894348894349,1.5996503496503498,1.478787878787879,0.7233201581027668,1.9195804195804198,1.0849802371541504,0.0,0.8531468531468532,2.0795454545454546,1.6636363636363638,0.0,1.2797202797202798,0.9242424242424242,1.1883116883116884,0.9242424242424242,0.0,0.0,0.0,2.2181818181818187,0.0,0.0,0.0,16.636363636363637,0.0,2.376623376623377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3272727272727276,0.0,2.376623376623377,0.0,0.0,0.0,8.318181818181818,0.0,0.0,2.376623376623377,0.0,0.0,0.0,0.0,0.0,16.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Paradise,0.0,2.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,16.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPHORA COLLECTION,2.2592592592592595,1.2910052910052912,0.0,0.0,0.0,0.0,1.0701754385964912,0.9531250000000001,1.3555555555555558,0.0,1.0990990990990992,1.1730769230769231,0.9037037037037037,0.8840579710144928,0.0,1.3260869565217392,5.083333333333334,1.0427350427350428,0.8472222222222222,0.0,0.0,2.3461538461538463,1.6944444444444446,0.0,1.1296296296296298,0.0,0.0,1.3555555555555558,0.0,0.0,1.3555555555555558,0.0,0.0,0.0,2.9047619047619047,0.0,5.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,6.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goop,0.9682539682539684,1.2448979591836735,0.0,0.0,0.0,2.010989010989011,1.1466165413533833,1.2254464285714286,0.0,4.357142857142857,1.4131274131274132,0.5027472527472527,0.5809523809523809,0.0,1.0054945054945055,1.136645962732919,3.267857142857143,0.6703296703296704,1.0892857142857142,0.0,0.0,1.0054945054945055,0.7261904761904762,0.0,0.7261904761904762,1.6339285714285714,3.267857142857143,1.742857142857143,0.0,0.0,0.0,2.376623376623377,0.0,2.9047619047619047,0.0,13.071428571428571,0.0,0.0,0.0,3.7346938775510203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7346938775510203,0.0,0.0,0.0,0.0,0.0,26.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IT Cosmetics,0.0,0.0,0.0,0.0,0.0,0.0,1.6052631578947367,2.859375,0.0,0.0,0.0,0.0,2.033333333333333,0.0,0.0,1.9891304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olaplex,1.6944444444444444,2.178571428571429,0.0,0.0,0.0,1.7596153846153848,0.8026315789473684,2.14453125,3.0500000000000003,0.0,0.0,0.0,0.0,0.0,1.7596153846153848,1.9891304347826086,5.71875,0.0,0.0,0.0,0.0,1.7596153846153848,0.0,0.0,2.541666666666667,0.0,5.71875,3.0500000000000003,0.0,0.0,0.0,0.0,0.0,5.083333333333334,0.0,0.0,0.0,15.249999999999998,0.0,6.535714285714286,0.0,0.0,9.15,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valentino,0.0,1.9365079365079363,0.0,0.0,0.0,2.3461538461538463,0.0,0.9531249999999999,0.0,0.0,0.0,0.0,0.0,2.6521739130434785,2.3461538461538463,0.0,7.624999999999999,0.0,0.0,0.0,0.0,0.0,1.6944444444444444,0.0,1.6944444444444444,0.0,7.624999999999999,4.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh,1.1296296296296295,0.9682539682539681,0.0,0.0,0.0,3.5192307692307696,0.26754385964912275,1.9062499999999998,0.0,0.0,0.0,1.7596153846153848,2.033333333333333,1.3260869565217392,0.0,0.6630434782608696,0.0,1.564102564102564,1.2708333333333333,0.0,0.0,1.1730769230769231,0.8472222222222222,2.1785714285714284,0.8472222222222222,0.0,0.0,2.033333333333333,0.0,0.0,2.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.357142857142857,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.249999999999998,0.0,0.0,4.357142857142857,30.499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.499999999999996,0.0,0.0,0.0
Tower 28,0.9682539682539684,1.6598639455782314,0.0,0.0,0.0,1.0054945054945055,1.1466165413533833,0.40848214285714285,1.742857142857143,0.0,2.8262548262548264,1.0054945054945055,0.0,0.0,0.0,0.5683229813664595,3.267857142857143,0.0,0.0,0.0,0.0,3.0164835164835164,2.9047619047619047,3.7346938775510203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7346938775510203,0.0,6.535714285714286,0.0,4.357142857142857,0.0,0.0,0.0,5.228571428571429,26.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7346938775510203,0.0,0.0,0.0,0.0,0.0,0.0,7.469387755102041,0.0,0.0,0.0,0.0,0.0,13.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Givenchy,0.7530864197530864,0.0,0.0,5.083333333333334,0.0,0.0,0.891812865497076,0.31770833333333337,1.3555555555555558,0.0,1.648648648648649,1.564102564102564,0.9037037037037037,0.0,0.0,1.3260869565217392,0.0,1.0427350427350428,0.0,4.066666666666667,0.0,0.782051282051282,0.0,1.4523809523809523,1.6944444444444446,2.541666666666667,0.0,1.3555555555555558,2.7111111111111117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lancôme,0.0,0.0,0.0,15.249999999999998,0.0,0.0,1.070175438596491,1.9062499999999998,4.066666666666666,10.166666666666666,4.945945945945946,3.5192307692307696,1.3555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.388888888888889,4.357142857142857,0.0,0.0,0.0,0.0,0.0,8.714285714285714,8.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.777777777777778,0.0,12.2,0.0,0.0,0.0,0.0,0.0,30.499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.499999999999996,20.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glossier,0.0,1.7428571428571429,0.0,0.0,0.0,2.8153846153846156,0.9631578947368421,2.2875,0.0,6.1,0.9891891891891892,2.8153846153846156,2.4400000000000004,1.5913043478260869,0.0,2.3869565217391306,4.575,0.0,0.0,0.0,0.0,1.4076923076923078,3.0500000000000007,2.6142857142857143,0.0,0.0,0.0,2.4400000000000004,0.0,0.0,4.880000000000001,3.3272727272727276,0.0,0.0,0.0,0.0,9.15,0.0,6.1,5.228571428571429,0.0,12.2,0.0,36.6,5.228571428571429,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.228571428571429,0.0,0.0,18.3,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,0.0,0.0,0.0
Paula's Choice,0.0,2.904761904761905,0.0,0.0,0.0,7.038461538461539,0.0,2.859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9782608695652173,22.875,0.0,0.0,0.0,0.0,7.038461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,0.0,0.0,26.142857142857142,0.0,0.0,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUO,0.9682539682539684,1.0374149659863945,2.1785714285714284,0.0,1.4523809523809523,0.5027472527472527,0.8026315789473684,1.021205357142857,1.742857142857143,2.1785714285714284,0.7065637065637066,1.7596153846153846,0.5809523809523809,1.136645962732919,2.010989010989011,1.704968944099379,0.0,1.6758241758241759,1.6339285714285716,0.0,0.0,2.010989010989011,2.5416666666666665,0.9336734693877551,1.4523809523809523,0.0,0.0,0.8714285714285716,1.742857142857143,0.0,0.8714285714285716,2.376623376623377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.228571428571429,0.0,0.0,0.0,0.0,0.0,6.535714285714286,0.0,0.0,1.8673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.535714285714286,8.714285714285714,0.0,0.0,0.0,0.0,4.357142857142857,13.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The INKEY List,0.0,2.904761904761905,0.0,0.0,0.0,3.5192307692307696,0.8026315789473684,0.0,0.0,0.0,0.0,0.0,2.033333333333333,0.0,0.0,0.0,0.0,0.0,3.8124999999999996,9.15,0.0,0.0,0.0,0.0,2.541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUERLAIN,0.0,0.9682539682539681,10.166666666666666,0.0,0.0,0.0,1.6052631578947367,1.9062499999999998,0.0,0.0,0.0,2.3461538461538463,0.0,0.0,0.0,1.3260869565217392,0.0,0.0,2.5416666666666665,0.0,0.0,0.0,0.0,0.0,1.6944444444444444,0.0,7.624999999999999,4.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fenty Skin,0.0,2.904761904761905,0.0,0.0,0.0,0.0,1.6052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9782608695652173,0.0,0.0,7.624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosas,0.0,1.4523809523809526,0.0,0.0,0.0,3.5192307692307696,0.8026315789473684,2.859375,0.0,0.0,2.472972972972973,3.5192307692307696,2.033333333333333,0.0,0.0,1.9891304347826086,0.0,0.0,0.0,0.0,0.0,0.0,5.083333333333334,6.535714285714286,0.0,0.0,0.0,0.0,0.0,13.071428571428571,6.1000000000000005,8.318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.499999999999996,18.3,0.0,6.535714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAUS LABS BY LADY GAGA,0.0,0.5809523809523809,0.0,0.0,0.0,1.4076923076923078,0.6421052631578947,1.7156250000000002,0.0,0.0,0.9891891891891892,0.0,0.8133333333333335,1.5913043478260869,0.0,0.7956521739130434,4.575,0.9384615384615386,0.0,0.0,0.0,0.0,2.0333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,5.228571428571429,2.4400000000000004,0.0,0.0,0.0,0.0,18.3,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saie,0.0,1.4523809523809526,0.0,0.0,0.0,0.0,1.6052631578947367,2.859375,0.0,0.0,2.472972972972973,1.7596153846153848,2.033333333333333,3.9782608695652173,0.0,1.9891304347826086,0.0,0.0,0.0,9.15,0.0,0.0,2.541666666666667,0.0,0.0,0.0,11.4375,6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,13.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
